split,snapshot,actual_high_demand,pred_high_demand,pred_error_high_demand,pred_abs_error_high_demand,edge_pred_mae_high,actual_medium_demand,pred_medium_demand,pred_error_medium_demand,pred_abs_error_medium_demand,edge_pred_mae_medium,actual_low_demand,pred_low_demand,pred_error_low_demand,pred_abs_error_low_demand,edge_pred_mae_low,feature_mean_pred_high_load,feature_max_pred_high_load,feature_mean_pred_medium_load,feature_max_pred_medium_load,feature_mean_pred_low_load,feature_max_pred_low_load,feature_mean_pred_high_medium_load,feature_max_pred_high_medium_load,feature_mean_pred_total_load,feature_max_pred_total_load,feature_mean_pred_residual_after_high,feature_max_pred_residual_after_high,feature_mean_pred_residual_after_high_medium,feature_max_pred_residual_after_high_medium,fraction_edges_pred_high_ge_1,fraction_edges_pred_high_medium_ge_1,medium_predicted_active_set_zero_escape_pred_weighted,medium_predicted_active_set_zero_escape_actual_weighted,medium_predicted_active_set_min_active_edges_pred_weighted,medium_predicted_active_set_base_escape_mass_pred_weighted,medium_predicted_active_set_candidate_escape_mass_pred_weighted,medium_predicted_active_set_escape_mass_shift_pred_weighted,medium_actual_active_set_zero_escape_pred_weighted,medium_actual_active_set_zero_escape_actual_weighted,medium_actual_active_set_min_active_edges_pred_weighted,medium_actual_active_set_base_escape_mass_pred_weighted,medium_actual_active_set_candidate_escape_mass_pred_weighted,medium_actual_active_set_escape_mass_shift_pred_weighted,medium_exact_actual_residual_active_set_zero_escape_pred_weighted,medium_exact_actual_residual_active_set_zero_escape_actual_weighted,medium_exact_actual_residual_active_set_min_active_edges_pred_weighted,medium_exact_actual_residual_active_set_base_escape_mass_pred_weighted,medium_exact_actual_residual_active_set_candidate_escape_mass_pred_weighted,medium_exact_actual_residual_active_set_escape_mass_shift_pred_weighted,medium_policy_tv_pred_weighted,medium_policy_tv_actual_weighted,medium_policy_argmax_flip_pred_weighted,medium_base_effective_paths_pred_weighted,medium_candidate_effective_paths_pred_weighted,medium_base_pmax_pred_weighted,medium_candidate_pmax_pred_weighted,medium_path_cost_range_pred_weighted,low_policy_tv_pred_weighted,low_policy_tv_actual_weighted,low_policy_argmax_flip_pred_weighted,low_base_effective_paths_pred_weighted,low_candidate_effective_paths_pred_weighted,low_base_pmax_pred_weighted,low_candidate_pmax_pred_weighted,low_path_cost_range_pred_weighted,medium_gate,medium_toll_abs_mean,medium_toll_abs_max,low_gate,low_toll_abs_mean,low_toll_abs_max,medium_base_norm,medium_candidate_norm,medium_gain,medium_headroom,low_base_norm,low_candidate_norm,low_gain
train,115,47.602569580078125,48.14330291748047,0.5407333374023438,0.5407333374023438,0.010650482028722763,42.814979553222656,42.86478805541992,0.049808502197265625,0.049808502197265625,0.012901447713375092,10.150178909301758,9.904759407043457,-0.24541950225830078,0.24541950225830078,0.007477502804249525,0.4386183023452759,1.8830851316452026,0.4331960380077362,1.70207941532135,0.09643992781639099,0.43154099583625793,0.8718143701553345,3.5847959518432617,0.9682543277740479,4.010775089263916,0.6112881898880005,0.9971936941146851,0.40961214900016785,0.9944990277290344,0.1111111119389534,0.2916666567325592,0.6019654870033264,0.6019027233123779,0.8048890829086304,0.3584500849246979,0.35902437567710876,0.0005742907524108887,0.6019655466079712,0.6019027233123779,0.8064183592796326,0.3579692244529724,0.35824209451675415,0.0002728700637817383,0.6015954613685608,0.6013872623443604,0.7841139435768127,0.3979218304157257,0.39762094616889954,-0.0003008842468261719,0.08760245889425278,0.08918219804763794,0.18967492878437042,2.506436824798584,2.5291099548339844,0.69772869348526,0.7086983919143677,1.4671046733856201,0.2102774679660797,0.21143542230129242,0.38954922556877136,3.3636972904205322,3.223158359527588,0.5837900042533875,0.5782874822616577,3.788564682006836,0.9901111721992493,0.25315096974372864,1.180171012878418,0.9990940093994141,0.5807877779006958,1.248659372329712,0.9314611554145813,0.9472346901893616,0.015773534774780273,0.0685388445854187,1.1889110803604126,1.223557710647583,0.03464663028717041
train,116,48.35149383544922,47.87295913696289,-0.4785346984863281,0.4785346984863281,0.02086237072944641,43.46639633178711,42.839908599853516,-0.6264877319335938,0.6264877319335938,0.020737431943416595,10.097129821777344,10.02749252319336,-0.06963729858398438,0.06963729858398438,0.012073065154254436,0.4393210709095001,1.9049851894378662,0.43464988470077515,1.7205320596694946,0.09656902402639389,0.44322696328163147,0.8739709258079529,3.6225225925445557,0.970539927482605,4.0618205070495605,0.612136721611023,0.9976223707199097,0.4090532958507538,0.9953016042709351,0.125,0.3055555522441864,0.6019339561462402,0.6119779348373413,0.8100645542144775,0.3572642505168915,0.3577170670032501,0.0004528164863586426,0.6014912724494934,0.6114190220832825,0.7885347008705139,0.3652512729167938,0.3647487759590149,-0.0005024969577789307,0.6014912724494934,0.6114190220832825,0.7885347008705139,0.3981187045574188,0.3978704810142517,-0.00024822354316711426,0.08857148140668869,0.09014855325222015,0.26273226737976074,2.508955955505371,2.5255556106567383,0.6929875612258911,0.7087023258209229,1.4757037162780762,0.21204513311386108,0.21896988153457642,0.37882760167121887,3.323899269104004,3.1906259059906006,0.5897558927536011,0.5825625061988831,3.7920796871185303,0.9906191825866699,0.25356900691986084,1.1814478635787964,0.9991669654846191,0.5810388326644897,1.2487564086914062,0.9443262815475464,0.9585860967636108,0.014259815216064453,0.05567371845245361,1.1772894859313965,1.2230676412582397,0.04577815532684326
train,117,48.275943756103516,48.112247467041016,-0.1636962890625,0.1636962890625,0.016975903883576393,43.56284713745117,43.153175354003906,-0.4096717834472656,0.4096717834472656,0.0199260376393795,9.677781105041504,10.062334060668945,0.3845529556274414,0.3845529556274414,0.012467951513826847,0.443493127822876,1.9843257665634155,0.4374946057796478,1.780529499053955,0.09662339091300964,0.44593897461891174,0.8809877038002014,3.762752056121826,0.9776111245155334,4.201957702636719,0.6109025478363037,0.9979369044303894,0.40916305780410767,0.9958493709564209,0.1111111119389534,0.3055555522441864,0.6069923043251038,0.5978078842163086,0.8244821429252625,0.3526233434677124,0.3532670736312866,0.0006437301635742188,0.6064910888671875,0.5971119403839111,0.8019206523895264,0.3615381717681885,0.36132919788360596,-0.00020897388458251953,0.6064910888671875,0.5971119403839111,0.8019206523895264,0.39350709319114685,0.39350759983062744,5.066394805908203e-07,0.08963456004858017,0.08737941086292267,0.24461670219898224,2.512587547302246,2.5162839889526367,0.693448007106781,0.7124877572059631,1.484238862991333,0.21194200217723846,0.20328176021575928,0.37811747193336487,3.2690787315368652,3.1392407417297363,0.6025709509849548,0.5941480994224548,3.847097873687744,0.9919713735580444,0.2540154755115509,1.185333251953125,0.9993528723716736,0.5806131362915039,1.249008297920227,0.9428887367248535,0.9570290446281433,0.014140307903289795,0.057111263275146484,1.1790698766708374,1.2026516199111938,0.023581743240356445
train,118,48.253448486328125,48.194122314453125,-0.059326171875,0.059326171875,0.019922729581594467,42.9029541015625,43.35803985595703,0.45508575439453125,0.45508575439453125,0.02470429800450802,10.048065185546875,9.870080947875977,-0.17798423767089844,0.17798423767089844,0.010569633916020393,0.4391618072986603,1.987479329109192,0.43435996770858765,1.8133718967437744,0.09272456914186478,0.3839234411716461,0.8735216856002808,3.798149347305298,0.9662463068962097,4.178673267364502,0.6143782734870911,0.9963454604148865,0.4137152433395386,0.9920140504837036,0.1111111119389534,0.3055555522441864,0.602378249168396,0.5911276936531067,0.8195638656616211,0.3554207384586334,0.3563891053199768,0.0009683668613433838,0.602378249168396,0.5911276936531067,0.8195638656616211,0.3578124940395355,0.35887277126312256,0.0010602772235870361,0.6017791628837585,0.5907300114631653,0.7987339496612549,0.39776119589805603,0.3975179195404053,-0.00024327635765075684,0.08837873488664627,0.08774583041667938,0.17871946096420288,2.4681007862091064,2.47810959815979,0.7051376104354858,0.7187384963035583,1.4905705451965332,0.20297643542289734,0.19238126277923584,0.3353027403354645,3.250873327255249,3.077803373336792,0.6109146475791931,0.6097841858863831,3.855367422103882,0.9918093085289001,0.2552914619445801,1.185861349105835,0.9993423819541931,0.578568696975708,1.249000906944275,0.9424579739570618,0.9557415246963501,0.01328355073928833,0.05754202604293823,1.171856164932251,1.1889020204544067,0.01704585552215576
train,119,48.90815353393555,48.22380828857422,-0.6843452453613281,0.6843452453613281,0.023788148537278175,43.056182861328125,43.130523681640625,0.0743408203125,0.0743408203125,0.021929612383246422,10.228951454162598,9.95909595489502,-0.2698554992675781,0.2698554992675781,0.007786794565618038,0.43552911281585693,1.9259430170059204,0.43089568614959717,1.7381062507629395,0.09239333122968674,0.3680398464202881,0.8664247989654541,3.6571550369262695,0.9588181376457214,4.023151397705078,0.6139863133430481,0.9973786473274231,0.41430771350860596,0.9928633570671082,0.1111111119389534,0.3055555522441864,0.5967824459075928,0.5956102013587952,0.8109233975410461,0.36064866185188293,0.36169153451919556,0.001042872667312622,0.5962836146354675,0.5950807929039001,0.7896347045898438,0.40323570370674133,0.4028277099132538,-0.00040799379348754883,0.5962836146354675,0.5950807929039001,0.7885863780975342,0.40371406078338623,0.403714656829834,5.960464477539062e-07,0.08892528712749481,0.08838306367397308,0.23477505147457123,2.481546640396118,2.490598678588867,0.7018370628356934,0.7157996296882629,1.4865163564682007,0.1997561752796173,0.20850655436515808,0.30792346596717834,3.265956401824951,3.1121881008148193,0.608079731464386,0.6041470766067505,3.7963509559631348,0.9903604984283447,0.25471827387809753,1.1818127632141113,0.999140739440918,0.5780824422836304,1.2487291097640991,0.9373623728752136,0.9500511884689331,0.012688815593719482,0.06263762712478638,1.1469765901565552,1.1761842966079712,0.029207706451416016
train,120,47.22074508666992,48.566001892089844,1.3452568054199219,1.3452568054199219,0.023939166218042374,42.277618408203125,43.093379974365234,0.8157615661621094,0.8157615661621094,0.02449183538556099,9.87205696105957,10.094047546386719,0.22199058532714844,0.22199058532714844,0.00836795661598444,0.4340161085128784,1.7752554416656494,0.42810094356536865,1.5767769813537598,0.0939495861530304,0.3817302882671356,0.8621170520782471,3.3450679779052734,0.9560665488243103,3.7267982959747314,0.6123253703117371,0.9980512857437134,0.41247642040252686,0.9921547174453735,0.125,0.2916666567325592,0.5956825017929077,0.593390703201294,0.7865509986877441,0.37296536564826965,0.3722108006477356,-0.0007545650005340576,0.5956825017929077,0.593390703201294,0.7865509986877441,0.4037509858608246,0.4032175540924072,-0.0005334317684173584,0.5956825017929077,0.593390703201294,0.7851876020431519,0.4043146073818207,0.40431520342826843,5.960464477539062e-07,0.08786236494779587,0.08784008026123047,0.17741291224956512,2.5011980533599854,2.510275363922119,0.7006853818893433,0.7130906581878662,1.4800989627838135,0.20920021831989288,0.21177443861961365,0.35433247685432434,3.3102190494537354,3.1715657711029053,0.5927101373672485,0.5869816541671753,3.805817127227783,0.9867410063743591,0.2538350224494934,1.1757892370224,0.9985368251800537,0.5775260925292969,1.2479560375213623,0.9344053864479065,0.9494197368621826,0.015014350414276123,0.0655946135520935,1.218615174293518,1.240421175956726,0.021806001663208008
train,121,46.07575988769531,47.893394470214844,1.8176345825195312,1.8176345825195312,0.024863986298441887,41.49449920654297,42.685523986816406,1.1910247802734375,1.1910247802734375,0.023117251694202423,9.32401180267334,9.983075141906738,0.6590633392333984,0.6590633392333984,0.009067356586456299,0.4252733588218689,1.6667338609695435,0.42132318019866943,1.460290789604187,0.09272343665361404,0.3582797050476074,0.8465964794158936,3.1217474937438965,0.9393200278282166,3.47894024848938,0.6164898872375488,0.9979478120803833,0.41593506932258606,0.9910484552383423,0.1111111119389534,0.2777777910232544,0.59454745054245,0.5979431867599487,0.7870504856109619,0.40489932894706726,0.40450796484947205,-0.00039136409759521484,0.59454745054245,0.597941517829895,0.7847917675971985,0.40544918179512024,0.4054499864578247,8.046627044677734e-07,0.59454745054245,0.597941517829895,0.7847917675971985,0.40544918179512024,0.4054499864578247,8.046627044677734e-07,0.08678775280714035,0.08813758194446564,0.18690264225006104,2.518134832382202,2.545957088470459,0.7016046047210693,0.7161303162574768,1.4785515069961548,0.20907144248485565,0.21530911326408386,0.3310476839542389,3.378769874572754,3.2112221717834473,0.5882381796836853,0.5838963389396667,3.804969310760498,0.9826708436012268,0.2538639008998871,1.171252965927124,0.9977312684059143,0.5752732753753662,1.2469521760940552,0.9215449690818787,0.9396950602531433,0.01815009117126465,0.07845503091812134,1.2167974710464478,1.2428349256515503,0.02603745460510254
train,122,45.30720901489258,46.98460388183594,1.6773948669433594,1.6773948669433594,0.01861335150897503,40.08080291748047,42.09003448486328,2.0092315673828125,2.0092315673828125,0.022441821172833443,9.487184524536133,9.653566360473633,0.1663818359375,0.1663818359375,0.009891895577311516,0.415113240480423,1.580361008644104,0.413854718208313,1.4210401773452759,0.09097334742546082,0.3386012315750122,0.8289679288864136,3.0006446838378906,0.919941246509552,3.336660861968994,0.6203978061676025,0.997947096824646,0.42196109890937805,0.9903072714805603,0.125,0.2777777910232544,0.5962212085723877,0.6059110760688782,0.7886829972267151,0.4033665657043457,0.40311723947525024,-0.000249326229095459,0.5962203741073608,0.6059105396270752,0.7870380282402039,0.4037773907184601,0.40377795696258545,5.662441253662109e-07,0.5962203741073608,0.6059105396270752,0.7870380282402039,0.4037773907184601,0.40377795696258545,5.662441253662109e-07,0.08653613924980164,0.08697951585054398,0.2499803602695465,2.5306854248046875,2.555661201477051,0.6993379592895508,0.710193932056427,1.4711120128631592,0.21682441234588623,0.21438080072402954,0.37205204367637634,3.4094083309173584,3.2404658794403076,0.5749038457870483,0.57350093126297,3.8121349811553955,0.979556679725647,0.25275918841362,1.167648196220398,0.9970541000366211,0.5730235576629639,1.2461068630218506,0.9213686585426331,0.9415407776832581,0.020172119140625,0.07863134145736694,1.170320987701416,1.1998080015182495,0.029487013816833496
train,123,43.774566650390625,46.14592742919922,2.3713607788085938,2.3713607788085938,0.020810909569263458,39.31958770751953,41.08544158935547,1.7658538818359375,1.7658538818359375,0.019797001034021378,9.048384666442871,9.570398330688477,0.5220136642456055,0.5220136642456055,0.01102540921419859,0.41208699345588684,1.592150330543518,0.40749064087867737,1.4031578302383423,0.09032975882291794,0.32866328954696655,0.8195775747299194,2.9953081607818604,0.909907341003418,3.321768045425415,0.6225814819335938,0.9911896586418152,0.4256572127342224,0.9805315136909485,0.125,0.2777777910232544,0.6009475588798523,0.610964298248291,0.7955935001373291,0.3987137973308563,0.39852502942085266,-0.0001887679100036621,0.600946843624115,0.6109613180160522,0.7942171692848206,0.39904865622520447,0.39904966950416565,1.0132789611816406e-06,0.600946843624115,0.6109613180160522,0.7942171692848206,0.39904865622520447,0.39904966950416565,1.0132789611816406e-06,0.08510731160640717,0.08666682988405228,0.25609996914863586,2.520817279815674,2.54306960105896,0.7012301683425903,0.713114857673645,1.4649542570114136,0.21476596593856812,0.21111617982387543,0.37990981340408325,3.3410258293151855,3.169010877609253,0.5852302312850952,0.5849488973617554,3.890199899673462,0.9790615439414978,0.25255435705184937,1.1667274236679077,0.9969474673271179,0.5735818147659302,1.2459702491760254,0.9324542284011841,0.9534838199615479,0.02102959156036377,0.06754577159881592,1.151592493057251,1.1625720262527466,0.010979533195495605
train,124,42.65080261230469,44.960269927978516,2.309467315673828,2.309467315673828,0.025038644671440125,37.61917495727539,40.20254135131836,2.5833663940429688,2.5833663940429688,0.029760189354419708,8.54257869720459,9.309414863586426,0.7668361663818359,0.7668361663818359,0.008759120479226112,0.4059842824935913,1.5472187995910645,0.401684433221817,1.393676519393921,0.08797740936279297,0.31078025698661804,0.8076686859130859,2.9408953189849854,0.8956460952758789,3.251675605773926,0.6257753372192383,0.9882174730300903,0.4289715588092804,0.9765413999557495,0.125,0.2638888955116272,0.6058439612388611,0.6044965386390686,0.8011587858200073,0.3941516578197479,0.39415258169174194,9.238719940185547e-07,0.6058439612388611,0.6044965386390686,0.8011587858200073,0.3941516578197479,0.39415258169174194,9.238719940185547e-07,0.6058439612388611,0.6044965386390686,0.8011587858200073,0.3941516578197479,0.39415258169174194,9.238719940185547e-07,0.08576730638742447,0.08325426280498505,0.2550203502178192,2.550455331802368,2.5744359493255615,0.6952074766159058,0.7079233527183533,1.461999535560608,0.21463221311569214,0.22316670417785645,0.3767731785774231,3.3925940990448,3.234117269515991,0.5774557590484619,0.5770469903945923,3.8085720539093018,0.977165937423706,0.2513488233089447,1.1636279821395874,0.9965153932571411,0.5722231268882751,1.245422601699829,0.9408456683158875,0.9638893008232117,0.02304363250732422,0.05915433168411255,1.0921151638031006,1.0974959135055542,0.005380749702453613
train,125,42.16973876953125,43.80556106567383,1.6358222961425781,1.6358222961425781,0.01892702654004097,37.649539947509766,38.910884857177734,1.2613449096679688,1.2613449096679688,0.020501991733908653,8.87293815612793,8.926019668579102,0.053081512451171875,0.053081512451171875,0.007686926983296871,0.3982546925544739,1.4736062288284302,0.39168787002563477,1.3103785514831543,0.08466362953186035,0.2989298105239868,0.7899425029754639,2.783984661102295,0.874606192111969,3.082914352416992,0.629750669002533,0.9878339171409607,0.4339703917503357,0.9764767289161682,0.125,0.2638888955116272,0.6051924824714661,0.6089445948600769,0.7977453470230103,0.39480501413345337,0.3948056399822235,6.258487701416016e-07,0.6051924824714661,0.6089445948600769,0.7977453470230103,0.39480501413345337,0.3948056399822235,6.258487701416016e-07,0.6051924824714661,0.6089445948600769,0.7977453470230103,0.39480501413345337,0.3948056399822235,6.258487701416016e-07,0.0841793343424797,0.08438344299793243,0.24963730573654175,2.569910764694214,2.597146987915039,0.6951667666435242,0.7044938802719116,1.4436243772506714,0.2220313996076584,0.2384752482175827,0.37353968620300293,3.4218151569366455,3.2670981884002686,0.5729455351829529,0.5701353549957275,3.835268020629883,0.9723432064056396,0.25027406215667725,1.154897928237915,0.995225191116333,0.5709495544433594,1.243780493736267,0.9300394654273987,0.9497509002685547,0.019711434841156006,0.06996053457260132,1.2158176898956299,1.2520676851272583,0.03624999523162842
train,126,41.346717834472656,42.9876708984375,1.6409530639648438,1.6409530639648438,0.01788073219358921,37.13249206542969,38.28023147583008,1.1477394104003906,1.1477394104003906,0.015234306454658508,8.530694961547852,8.89950180053711,0.3688068389892578,0.3688068389892578,0.010064080357551575,0.3908827006816864,1.449906349182129,0.384585976600647,1.287257194519043,0.08556821197271347,0.3275374174118042,0.7754685878753662,2.7351999282836914,0.8610368371009827,3.0569071769714355,0.6360699534416199,0.9900882840156555,0.440293550491333,0.9814038276672363,0.0972222238779068,0.2638888955116272,0.6070376038551331,0.6175991892814636,0.8058677911758423,0.39296096563339233,0.39296138286590576,4.172325134277344e-07,0.6070376038551331,0.6175991892814636,0.8058677911758423,0.39296096563339233,0.39296138286590576,4.172325134277344e-07,0.6070376038551331,0.6175991892814636,0.8058677911758423,0.39296096563339233,0.39296138286590576,4.172325134277344e-07,0.08529636263847351,0.08726340532302856,0.2425902634859085,2.5694518089294434,2.589418411254883,0.6948306560516357,0.7056491374969482,1.4487258195877075,0.22993968427181244,0.22517190873622894,0.35145363211631775,3.4750239849090576,3.3041486740112305,0.5618898868560791,0.5622929334640503,3.8496227264404297,0.9711927175521851,0.25009483098983765,1.1525931358337402,0.9948704242706299,0.5688650608062744,1.2433276176452637,0.9192632436752319,0.938221275806427,0.01895803213119507,0.08073675632476807,1.271648645401001,1.2842191457748413,0.012570500373840332
train,127,40.697410583496094,42.16721725463867,1.4698066711425781,1.4698066711425781,0.018348457291722298,36.29417419433594,37.70638656616211,1.4122123718261719,1.4122123718261719,0.016676561906933784,8.380331039428711,8.715121269226074,0.3347902297973633,0.3347902297973633,0.008236737921833992,0.38433027267456055,1.4618889093399048,0.37817901372909546,1.2854830026626587,0.08377110213041306,0.30091938376426697,0.7625093460083008,2.739044666290283,0.8462804555892944,3.039764881134033,0.6414229869842529,0.9916287660598755,0.44643449783325195,0.9848151206970215,0.0972222238779068,0.2638888955116272,0.6122378706932068,0.6161941289901733,0.815157413482666,0.38776063919067383,0.38776105642318726,4.172325134277344e-07,0.6122378706932068,0.6161941289901733,0.815157413482666,0.38776063919067383,0.38776105642318726,4.172325134277344e-07,0.6122378706932068,0.6161941289901733,0.815157413482666,0.38776063919067383,0.38776105642318726,4.172325134277344e-07,0.08699244260787964,0.08926254510879517,0.24557852745056152,2.5740036964416504,2.5920276641845703,0.6926751732826233,0.7037056684494019,1.4525638818740845,0.22667235136032104,0.22524848580360413,0.4478332996368408,3.492885112762451,3.3493807315826416,0.5591000914573669,0.5555276870727539,3.769587516784668,0.9705837965011597,0.2500453591346741,1.151598334312439,0.9947123527526855,0.5660527944564819,1.2431273460388184,0.9273581504821777,0.9482420682907104,0.020883917808532715,0.07264184951782227,1.1745924949645996,1.1792266368865967,0.00463414192199707
train,128,40.33256912231445,41.432334899902344,1.0997657775878906,1.0997657775878906,0.019858717918395996,36.093971252441406,37.00029754638672,0.9063262939453125,0.9063262939453125,0.021684423089027405,9.250787734985352,8.547748565673828,-0.7030391693115234,0.7030391693115234,0.011294684372842312,0.37633997201919556,1.4264819622039795,0.37133097648620605,1.2755194902420044,0.08071712404489517,0.2863173484802246,0.7476708889007568,2.7006008625030518,0.828387975692749,2.9869182109832764,0.6466080546379089,0.9926416277885437,0.45085567235946655,0.9868096113204956,0.0694444477558136,0.2638888955116272,0.6141782402992249,0.6062900424003601,0.8212102651596069,0.38582074642181396,0.38582104444503784,2.980232238769531e-07,0.6141782402992249,0.6062900424003601,0.8212102651596069,0.38582074642181396,0.38582104444503784,2.980232238769531e-07,0.6141782402992249,0.6062900424003601,0.8212102651596069,0.38582074642181396,0.38582104444503784,2.980232238769531e-07,0.08716147392988205,0.08621780574321747,0.25614601373672485,2.565277099609375,2.58489990234375,0.6932491660118103,0.7040097117424011,1.4598098993301392,0.22743818163871765,0.21712587773799896,0.32778698205947876,3.5193138122558594,3.362233877182007,0.5574564337730408,0.5568195581436157,3.7863364219665527,0.9684485197067261,0.2497895359992981,1.1488490104675293,0.9941142201423645,0.5641679167747498,1.2423774003982544,0.9426528215408325,0.9632776975631714,0.020624876022338867,0.05734717845916748,1.0984464883804321,1.1272377967834473,0.028791308403015137
train,129,39.43339920043945,40.88247299194336,1.4490737915039062,1.4490737915039062,0.018918020650744438,35.1170654296875,36.54716110229492,1.4300956726074219,1.4300956726074219,0.024887390434741974,8.418585777282715,8.899291038513184,0.48070526123046875,0.48070526123046875,0.009563285857439041,0.36980167031288147,1.4114826917648315,0.36453092098236084,1.2614328861236572,0.08387728035449982,0.3134583532810211,0.7343326210975647,2.664973020553589,0.8182099461555481,2.978431463241577,0.6513203382492065,0.9936006665229797,0.45407357811927795,0.9883781671524048,0.0555555559694767,0.2638888955116272,0.610282838344574,0.6065999269485474,0.8163685202598572,0.389715313911438,0.3897158205509186,5.066394805908203e-07,0.610282838344574,0.6065999269485474,0.8163685202598572,0.389715313911438,0.3897158205509186,5.066394805908203e-07,0.610282838344574,0.6065999269485474,0.8163685202598572,0.389715313911438,0.3897158205509186,5.066394805908203e-07,0.0861738845705986,0.08677927404642105,0.24751527607440948,2.560131788253784,2.577302932739258,0.6933606266975403,0.7042702436447144,1.4567370414733887,0.22247764468193054,0.23366709053516388,0.32708629965782166,3.522092819213867,3.388532876968384,0.557905912399292,0.554640531539917,3.801626443862915,0.9676969647407532,0.2488793581724167,1.1474488973617554,0.9938623905181885,0.5644006729125977,1.2420573234558105,0.928967297077179,0.9476708173751831,0.01870352029800415,0.07103270292282104,1.194481611251831,1.2513734102249146,0.056891798973083496
train,130,37.88815689086914,40.157962799072266,2.269805908203125,2.269805908203125,0.025063421577215195,33.81601333618164,35.83213424682617,2.0161209106445312,2.0161209106445312,0.02452983520925045,8.05652141571045,8.658961296081543,0.6024398803710938,0.6024398803710938,0.009601477533578873,0.36321982741355896,1.402126431465149,0.35703688859939575,1.2295925617218018,0.08204731345176697,0.31505879759788513,0.7202566862106323,2.6317191123962402,0.8023040294647217,2.946777820587158,0.6585571765899658,0.9941783547401428,0.46106821298599243,0.9892028570175171,0.0694444477558136,0.2638888955116272,0.6084780693054199,0.6007669568061829,0.813887357711792,0.3915194869041443,0.3915201425552368,6.556510925292969e-07,0.6080706119537354,0.6005558967590332,0.6986014246940613,0.3919278681278229,0.39192837476730347,5.066394805908203e-07,0.6080706119537354,0.6005558967590332,0.6986014246940613,0.3919278681278229,0.39192837476730347,5.066394805908203e-07,0.08668871223926544,0.08665132522583008,0.19912512600421906,2.545271158218384,2.569254159927368,0.694075345993042,0.7080156803131104,1.462104082107544,0.2257934808731079,0.22120781242847443,0.32395806908607483,3.5121893882751465,3.3520467281341553,0.5579495429992676,0.5582715272903442,3.8732478618621826,0.9661461114883423,0.2489156424999237,1.1446532011032104,0.9933663010597229,0.562385618686676,1.2414268255233765,0.946563720703125,0.9639787077903748,0.017414987087249756,0.053436279296875,1.0956368446350098,1.1285291910171509,0.03289234638214111
train,131,38.2761344909668,39.0230827331543,0.7469482421875,0.7469482421875,0.017612524330615997,34.42920684814453,34.824100494384766,0.3948936462402344,0.3948936462402344,0.017250873148441315,8.423330307006836,8.357765197753906,-0.06556510925292969,0.06556510925292969,0.006170026026666164,0.35260874032974243,1.3976131677627563,0.3463904559612274,1.251102328300476,0.0787515789270401,0.2851185202598572,0.6989991664886475,2.6395416259765625,0.7777508497238159,2.909097671508789,0.6679022312164307,0.9942187070846558,0.4702311158180237,0.9892618060112,0.0555555559694767,0.2638888955116272,0.604733943939209,0.6008191108703613,0.8084271550178528,0.39526259899139404,0.39526334404945374,7.450580596923828e-07,0.604733943939209,0.6008191108703613,0.8084271550178528,0.39526259899139404,0.39526334404945374,7.450580596923828e-07,0.604733943939209,0.6008191108703613,0.8084271550178528,0.39526259899139404,0.39526334404945374,7.450580596923828e-07,0.08612176030874252,0.0873601958155632,0.2608282268047333,2.472134590148926,2.501330614089966,0.704192578792572,0.7119470834732056,1.464811086654663,0.22597815096378326,0.22997312247753143,0.3701203167438507,3.4483230113983154,3.3153743743896484,0.564174234867096,0.5609843730926514,3.8921005725860596,0.9648376107215881,0.24861818552017212,1.141790747642517,0.9930052161216736,0.5599722266197205,1.2409610748291016,0.9360598921775818,0.9535108804702759,0.017450988292694092,0.06394010782241821,1.1328847408294678,1.1818374395370483,0.048952698707580566
train,132,38.587921142578125,38.64963150024414,0.061710357666015625,0.061710357666015625,0.012959341518580914,34.83378219604492,34.62667465209961,-0.2071075439453125,0.2071075439453125,0.016344929113984108,8.0829496383667,8.390571594238281,0.30762195587158203,0.30762195587158203,0.008961871266365051,0.3456590473651886,1.3354706764221191,0.3414742350578308,1.2221447229385376,0.078762948513031,0.30397549271583557,0.687133252620697,2.556612968444824,0.7658962607383728,2.860588550567627,0.6721013784408569,0.9945698380470276,0.4739351272583008,0.9895524978637695,0.0555555559694767,0.2638888955116272,0.6027875542640686,0.6049765348434448,0.8123988509178162,0.3972099721431732,0.39721062779426575,6.556510925292969e-07,0.6027875542640686,0.6049765348434448,0.8123988509178162,0.3972099721431732,0.39721062779426575,6.556510925292969e-07,0.6027875542640686,0.6049765348434448,0.8123988509178162,0.3972099721431732,0.39721062779426575,6.556510925292969e-07,0.0869901180267334,0.0861796960234642,0.2572326958179474,2.457592725753784,2.4936470985412598,0.7059066891670227,0.7126303911209106,1.465802550315857,0.2283533215522766,0.23237530887126923,0.32174888253211975,3.4648964405059814,3.319265365600586,0.5628207921981812,0.5604619383811951,3.9444124698638916,0.9618062973022461,0.24809466302394867,1.1383004188537598,0.9920068383216858,0.5571212768554688,1.2397148609161377,0.9322105050086975,0.948593258857727,0.01638275384902954,0.06778949499130249,1.1464757919311523,1.1596078872680664,0.013132095336914062
